id_cliente,fecha_alta,canal_alta,tienda_alta,genero,edad,provincia,acepta_marketing,email
CLI03293,2025-05-07,Online,,M,65.0,Buenos Aires,False,fgonzalez@example.org
CLI03294,2025-01-20,Tienda,T22,F,5.0,Entre Rios,False,cabreramanuel@example.com
CLI03295,2025-08-15,Online,,F,55.0,Neuquen,True,felipenunez@example.org
CLI03296,2025-01-03,Sucursal,T12,M,70.0,Neuquen,True,gomezsofia@example.com
CLI03297,2023-12-19,Online,,F,65.0,CABA,True,benjamin34@example.org
CLI03298,2025-05-26,Tienda,T10,M,42.0,Tucuman,True,joaquinojeda@example.net
CLI03299,2022-02-07,Tienda,T08,F,31.0,Mendoza,False,kramos@example.org
CLI03300,2024-04-12,Online,,M,70.0,Salta,True,pilar73@example.com
CLI03301,2023-07-19,Tienda,T04,M,25.0,Mendoza,True,guillermina92@example.net
CLI03302,2024-08-29,Online,,M,18.0,CABA,True,vrodriguez@example.net
CLI03303,2022-08-14,Online,,F,132.0,Buenos Aires,False,lucas27@example.net
CLI03304,2022-06-22,Tienda,S13,M,57.0,Salta,False,uma-26@example.com
CLI03305,2022-12-04,Tienda,T26,F,20.0,Cordoba,True,tiziano-benjamin09@example.com
CLI03306,2023-11-26,Tienda,T26,M,37.0,Santa Fe,True,rojasvalentina@example.net
CLI03307,2025-08-05,Sucursal,T11,M,39.0,Buenos Aires,True,ssanchez@example.org
CLI03308,2023-09-08,Online,,F,,Salta,False,francesca33@example.org
CLI03309,2023-12-18,Online,,M,21.0,Tucuman,True,isabellanavarro@example.org
CLI03310,2025-07-16,Online,,M,41.0,Entre Rios,False,diazagustin@example.com
CLI03311,2022-09-12,Tienda,S19,F,45.0,Santa Fe,True,victoriamoreno@example.org
CLI03312,2023-03-07,Online,,M,60.0,Neuquen,True,mansillathiago-nahuel@example.net
CLI03313,2024-02-17,Online,,M,37.0,Tucuman,True,felipe97@example.net
CLI03314,2024-11-29,Tienda,T15,F,,Tucuman,False,maria-pazgomez@example.net
CLI03315,2022-06-08,Sucursal,S28,X,37.0,Mendoza,True,suarezjuana@example.com
CLI03316,2022-10-11,Online,,F,56.0,Cordoba,True,agustingutierrez@example.org
CLI03317,2023-04-23,Online,,M,,Tucuman,False,olivia64@example.com
CLI03318,2025-05-30,Online,,M,35.0,Neuquen,False,lautaro-gabriel24@example.org
CLI03319,2025-05-06,Tienda,T05,F,48.0,Buenos Aires,True,violeta03@example.com
CLI03320,2025-06-12,Tienda,T10,F,20.0,Santa Fe,False,julieta06@example.com
CLI03321,2025-10-02,Sucursal,T10,F,42.0,Santa Fe,True,jeronimolopez@example.com
CLI03322,2024-07-08,Tienda,T05,M,,Entre Rios,False,simon87@example.org
CLI03323,2023-08-22,Tienda,T24,M,35.0,Salta,True,sruiz@example.net
CLI03324,2023-08-31,Online,,F,55.0,Buenos Aires,True,thiago-emanuelruiz@example.com
CLI03325,2022-01-12,Online,,F,71.0,Neuquen,False,victoria76@example.org
CLI03326,2025-10-30,Online,,F,44.0,Santa Fe,True,ggimenez@example.org
CLI03327,2024-01-24,Online,,M,39.0,Buenos Aires,False,emilia61@example.net
CLI03328,2025-08-18,Online,,,36.0,Mendoza,False,xrios@example.com
CLI03329,2025-12-10,Tienda,T09,F,51.0,Santa Fe,False,joaquinluna@example.com
CLI03330,2025-11-26,Online,,F,38.0,Mendoza,False,poncejuan-martin@example.net
CLI03331,2025-03-06,Online,,X,55.0,Salta,True,jpaz@example.org
CLI03332,2022-04-11,Online,,,62.0,Tucuman,True,santinoramirez@example.com
CLI03333,2022-12-01,Tienda,T04,M,50.0,Neuquen,True,mateo30@example.org
CLI03334,2025-08-05,Tienda,T06,M,36.0,CABA,True,benitezivan@example.org
CLI03335,2024-12-01,Tienda,T03,M,52.0,CABA,True,agustina90@example.org
CLI03336,2023-03-04,Tienda,T04,M,31.0,Cordoba,True,verasofia@example.net
CLI03337,2025-05-19,Tienda,T13,M,18.0,Mendoza,False,omoreno@example.org
CLI03338,2025-02-20,Tienda,T27,F,57.0,CABA,False,rosarioromero@example.net
CLI03339,2023-01-02,Online,,M,68.0,Buenos Aires,False,peraltaian-ezequiel@example.org
CLI03340,2023-01-12,Tienda,T11,M,,Salta,True,gonzalezjuan-pablo@example.org
CLI03341,2024-04-28,Online,,M,36.0,Entre Rios,True,juan-ignacio15@example.com
CLI03342,2023-04-18,Tienda,T05,F,18.0,Cordoba,True,lopezjoaquin@example.org
CLI03343,2024-06-12,Tienda,T14,F,31.0,Salta,False,lorenzo08@example.com
CLI03344,2022-04-01,Tienda,T07,X,50.0,Entre Rios,False,lorenzoramirez@example.net
CLI03345,2024-12-04,Online,,M,35.0,Tucuman,False,oledesma@example.net
CLI03346,2025-02-28,Tienda,T16,M,60.0,Entre Rios,True,gonzalezalejo@example.org
CLI03347,2024-03-04,Online,,X,29.0,CABA,False,wfernandez@example.org
CLI03348,2025-06-22,Online,,F,48.0,Neuquen,False,erodriguez@example.org
CLI03349,2024-12-05,Tienda,T06,F,44.0,CABA,False,lautaro-ezequielmedina@example.net
CLI03350,2022-11-13,Online,,M,44.0,Mendoza,True,jvega@example.org
CLI03351,2025-01-16,Tienda,T07,M,,Mendoza,False,nunezmateo@example.org
CLI03352,2024-09-28,Tienda,T13,M,39.0,Neuquen,True,alma23@example.com
CLI03353,2023-04-12,Online,,F,44.0,Neuquen,False,thiagosanchez
CLI03354,2022-10-03,Tienda,T15,F,35.0,Mendoza,False,mtorres@example.org
CLI03355,2023-06-12,Online,,M,22.0,Cordoba,True,manuel20@example.org
CLI03356,2022-10-21,Sucursal,T19,M,,Santa Fe,False,julianagomez@example.com
CLI03357,2022-12-14,Tienda,T01,M,27.0,Mendoza,True,antonio78@example.net
CLI03358,2023-01-17,Online,,M,,Buenos Aires,True,benjaminmunoz@example.org
CLI03359,2022-07-23,Tienda,T12,F,54.0,CABA,True,thiago-nahuel59@example.com
CLI03360,2025-09-13,Tienda,T05,M,45.0,Salta,True,gimenezfranco@example.com
CLI03361,2022-09-16,Tienda,T08,M,46.0,Tucuman,True,dmolina@example.com
CLI03362,2025-02-11,Tienda,T01,F,,Mendoza,True,mateolopez@example.com
CLI03363,2024-10-25,Online,,F,43.0,Mendoza,True,isabel15
CLI03364,2025-12-16,Online,,F,18.0,Entre Rios,False,martinagarcia@example.com
CLI03365,2024-06-08,Tienda,T23,F,42.0,CABA,True,kgonzalez@example.net
CLI03366,2023-06-28,Tienda,T04,M,53.0,Salta,True,maia43@example.com
CLI03367,2023-11-03,Online,,F,33.0,Entre Rios,True,aaguirre@example.com
CLI03368,2023-11-09,Online,,F,50.0,Santa Fe,True,emiliaperez@example.net
CLI03369,2024-03-02,Online,,M,19.0,Entre Rios,True,pedro37@example.net
CLI03370,2025-12-06,Online,,F,41.0,Salta,False,sanchezagustin@example.com
CLI03371,2023-11-22,Online,,F,38.0,Salta,True,salvadormartinez@example.net
CLI03372,2022-02-16,Online,,M,47.0,CABA,True,ignacio09@example.com
CLI03373,2024-01-08,Tienda,T16,F,,Santa Fe,False,vcabrera@example.org
CLI03374,2025-01-30,Sucursal,T16,M,,Entre Rios,True,lunadelfina@example.org
CLI03375,2024-07-15,Online,,M,18.0,CABA,False,herrerasofia@example.net
CLI03376,2023-08-23,Online,,F,20.0,Neuquen,True,tpaz@example.org
CLI03377,2023-10-04,Sucursal,T21,F,31.0,Mendoza,True,martinarios@example.org
CLI03378,2022-01-17,Tienda,T09,F,,Santa Fe,True,lautaro-nahuel90@example.net
CLI03379,2023-03-20,Tienda,T02,F,31.0,Salta,True,agostinarodriguez@example.com
CLI03380,2025-07-23,Online,,M,,Tucuman,True,federicoguzman@example.com
CLI03381,2023-08-07,Online,,M,18.0,Neuquen,False,ignacioescobar@example.org
CLI03382,2022-02-16,Online,,F,21.0,Tucuman,True,dfernandez@example.com
CLI03383,2025-07-30,Tienda,T09,,28.0,Buenos Aires,False,sofia49@example.net
CLI03384,2024-04-27,Tienda,T03,M,62.0,Cordoba,True,fledesma@example.net
CLI03385,2025-02-16,Online,,F,29.0,Mendoza,True,luceromilagros@example.org
CLI03386,2024-01-13,Tienda,T09,M,79.0,Entre Rios,True,qgutierrez@example.org
CLI03387,2022-05-30,Tienda,T03,M,55.0,Entre Rios,True,catalinamedina@example.net
CLI03388,2024-06-15,Online,,F,36.0,Buenos Aires,True,fariasfacundo@example.org
CLI03389,2025-11-05,Tienda,T11,M,52.0,Entre Rios,True,julieta73@example.net
CLI03390,2024-05-06,Tienda,T28,F,55.0,Mendoza,True,francisco41
CLI03391,2023-07-15,Tienda,T02,M,24.0,Entre Rios,True,garciavalentino@example.net
CLI03392,2023-03-10,Tienda,T05,M,18.0,Salta,True,mateo-benjamin95@example.com
CLI03393,2023-07-26,Tienda,T06,F,61.0,Santa Fe,True,rcaceres@example.org
CLI03394,2025-06-14,Tienda,T06,F,27.0,Cordoba,True,ignacio12@example.net
CLI03395,2022-02-18,Tienda,T27,F,53.0,Entre Rios,True,coronelsalvador@example.com
CLI03396,2023-04-13,Online,,F,50.0,Salta,True,juan-bautistafernandez@example.com
CLI03397,2024-02-18,Tienda,T06,F,18.0,Salta,True,lucas-benjaminarias@example.com
CLI03398,2025-07-09,Online,,F,50.0,Entre Rios,False,perezcamila@example.org
CLI03399,2022-01-19,Online,,F,,Santa Fe,True,santino-agustin68@example.org
CLI03400,2023-04-15,Tienda,T08,,,Cordoba,True,cvaldez@example.com
CLI03401,2024-09-26,Tienda,T13,F,40.0,Santa Fe,False,qmendez@example.net
CLI03402,2022-04-22,Tienda,T18,M,47.0,CABA,True,beniciopaz@example.com
CLI03403,2024-04-16,Tienda,T26,F,46.0,Mendoza,True,geronimo74@example.org
CLI03404,2025-05-14,Sucursal,T03,M,37.0,Mendoza,True,garciajuan-ignacio@example.org
CLI03405,2025-02-01,Tienda,T24,M,64.0,Neuquen,True,santino-ezequiel41@example.net
CLI03406,2025-04-03,Tienda,T15,F,54.0,Tucuman,True,santiago73@example.org
CLI03407,2022-05-03,Tienda,T18,M,62.0,Buenos Aires,True,rtorres@example.org
CLI03408,2025-12-11,Tienda,T15,F,46.0,Santa Fe,True,gonzalezjuana
CLI03409,2024-08-24,Tienda,T17,F,57.0,Salta,True,morenacastillo@example.com
CLI03410,2023-01-22,Tienda,T28,F,,Santa Fe,False,garciasofia@example.net
CLI03411,2024-03-19,Online,,F,32.0,Santa Fe,True,mateo-benjamin58
CLI03412,2024-01-20,Tienda,T02,F,55.0,Entre Rios,True,tomassosa@example.com
CLI03413,2022-12-08,Tienda,T16,M,37.0,Cordoba,False,gonzalezantonio
CLI03414,2023-03-19,Online,,M,,Neuquen,False,rosarioalvarez@example.com
CLI03415,2025-02-23,Tienda,T22,,43.0,CABA,True,santino43@example.com
CLI03416,2023-02-22,Online,,M,18.0,Entre Rios,True,olivia88@example.org
CLI03417,2025-08-28,Online,,F,43.0,Neuquen,True,santino55@example.net
CLI03418,2022-08-18,Online,,M,47.0,Salta,True,lautaro-gabrielcruz@example.org
CLI03419,2025-05-09,Online,,F,36.0,Buenos Aires,False,xfernandez@example.com
CLI03420,2024-09-16,Tienda,T28,F,,CABA,False,juanadiaz@example.org
CLI03421,2023-07-24,Online,,,65.0,Tucuman,True,julietavaldez@example.org
CLI03422,2025-06-11,Online,,F,46.0,Neuquen,True,antonio54@example.net
CLI03423,2023-04-12,Tienda,T09,M,26.0,Cordoba,False,isabellatorres@example.com
CLI03424,2023-08-08,Online,,M,32.0,Buenos Aires,True,ffigueroa@example.net
CLI03425,2025-10-21,Online,,M,18.0,Santa Fe,True,agustinfranco@example.org
CLI03426,2022-11-06,Sucursal,S14,F,18.0,Neuquen,True,lara77@example.com
CLI03427,2025-09-06,Tienda,T20,M,18.0,Entre Rios,True,camilavazquez@example.net
CLI03428,2022-05-09,Tienda,S08,F,29.0,Santa Fe,True,juan-bautista59@example.com
CLI03429,2022-03-22,Online,,F,46.0,Neuquen,True,diazvalentin@example.net
CLI03430,2024-12-12,Online,,X,51.0,Cordoba,False,rodriguezmorena@example.net
CLI03431,2022-06-23,Tienda,T19,F,39.0,Santa Fe,False,augustofranco@example.com
CLI03432,2023-05-06,Tienda,T12,M,55.0,Neuquen,True,usilva@example.org
CLI03433,2022-12-12,Tienda,T04,,48.0,CABA,True,ciro-benjamin68@example.net
CLI03434,2024-01-31,Tienda,T17,F,24.0,Entre Rios,True,mansillamateo@example.com
CLI03435,2025-09-14,Online,,F,29.0,Salta,False,silvaluciano@example.com
CLI03436,2023-08-22,Tienda,T24,F,44.0,Cordoba,True,maria-victoria64
CLI03437,2025-11-28,Tienda,T10,,50.0,Entre Rios,False,egarcia@example.org
CLI03438,2025-07-08,Tienda,T02,M,56.0,Neuquen,False,tcardozo@example.net
CLI03439,2025-08-28,Online,,,,Santa Fe,True,mansillajuan-gabriel@example.org
CLI03440,2023-04-19,Tienda,T12,F,18.0,Mendoza,True,santino-benjamin43@example.org
CLI03441,2022-02-26,Tienda,T19,M,69.0,Entre Rios,True,maria-emiliaperalta@example.org
CLI03442,2024-12-07,Online,,M,37.0,Cordoba,False,bgonzalez@example.net
CLI03443,2024-02-06,Online,,F,55.0,Tucuman,True,lucapaz@example.org
CLI03444,2022-03-04,Online,,M,41.0,Entre Rios,True,bautista73@example.org
CLI03445,2024-03-06,Tienda,T17,F,21.0,Salta,False,agustin15@example.com
CLI03446,2023-01-07,Tienda,T22,F,60.0,Cordoba,True,francisco86@example.org
CLI03447,2025-10-01,Online,,F,47.0,CABA,True,juarezalma-valentina@example.org
CLI03448,2024-01-14,Tienda,T07,,61.0,Buenos Aires,True,cmedina
CLI03449,2023-12-15,Online,,F,49.0,Salta,True,guadalupe20@example.org
CLI03450,2024-01-23,Online,,M,27.0,Entre Rios,True,francescagomez@example.net
CLI03451,2025-08-12,Online,,M,40.0,Neuquen,True,simon63@example.com
CLI03452,2022-03-04,Online,,M,132.0,Neuquen,True,dylan-benjamin36@example.org
CLI03453,2022-11-10,Online,,M,,Salta,False,joaquincaceres@example.org
CLI03454,2023-12-28,Online,,M,43.0,CABA,True,poncebruno@example.com
CLI03455,2025-03-26,Tienda,T06,M,57.0,Cordoba,True,pilarlopez@example.net
CLI03456,2025-12-25,Tienda,T08,,23.0,Salta,True,gomezmartina@example.com
CLI03457,2024-02-18,Sucursal,T20,F,36.0,Santa Fe,False,benicio44@example.net
CLI03458,2025-04-01,Online,,M,43.0,Mendoza,True,juliaayala@example.com
CLI03459,2024-08-22,Tienda,T03,M,,Cordoba,True,benjamin65@example.com
CLI03460,2023-09-20,Tienda,T04,M,5.0,Cordoba,True,dpereyra@example.org
CLI03461,2024-02-01,Tienda,T13,F,,Santa Fe,True,efernandez@example.net
CLI03462,2023-12-26,Tienda,T09,F,49.0,Entre Rios,True,zvera@example.org
CLI03463,2025-12-03,Tienda,T08,,,Santa Fe,False,maria-emiliaolivera@example.net
CLI03464,2024-06-19,Tienda,T01,F,47.0,Tucuman,True,ledesmajuan@example.com
CLI03465,2022-12-01,Tienda,T08,M,46.0,Buenos Aires,True,bianca33@example.org
CLI03466,2022-09-05,Online,,M,38.0,Neuquen,False,amparo70@example.org
CLI03467,2025-09-07,Tienda,T18,F,53.0,Mendoza,True,romerotiziano-benjamin@example.net
CLI03468,2023-05-27,Tienda,T17,F,58.0,Salta,True,dgomez@example.org
CLI03469,2022-09-12,Online,,F,23.0,Salta,False,facosta@example.net
CLI03470,2022-03-19,Tienda,T14,F,48.0,Cordoba,True,catalina04@example.com
CLI03471,2023-01-01,Tienda,T28,F,39.0,Buenos Aires,False,santiago67@example.org
CLI03472,2024-09-11,Tienda,T12,F,37.0,Cordoba,True,benjamin73@example.org
CLI03473,2025-06-01,Tienda,T11,F,42.0,Salta,True,castilloramiro@example.net
CLI03474,2025-04-19,Tienda,T23,M,58.0,Salta,True,isabella45@example.org
CLI03475,2025-01-04,Tienda,T18,F,39.0,Santa Fe,True,dante10@example.org
CLI03476,2025-06-21,Online,,M,37.0,Santa Fe,True,santino32@example.com
CLI03477,2022-02-11,Tienda,T18,F,23.0,Tucuman,True,silvajuliana@example.org
CLI03478,2024-04-25,Online,,F,39.0,Santa Fe,True,martina10@example.net
CLI03479,2023-08-26,Online,,M,41.0,Neuquen,True,qescobar
CLI03480,2025-04-04,Online,,M,28.0,Entre Rios,True,zbarrios@example.net
CLI03481,2022-01-10,Online,,F,37.0,Entre Rios,True,leivasimon@example.net
CLI03482,2022-02-12,Tienda,T14,M,48.0,Neuquen,True,gsanchez@example.org
CLI03483,2025-05-05,Online,,F,61.0,Neuquen,True,ciroortiz@example.com
CLI03484,2023-11-04,Online,,M,,Neuquen,True,rodriguezdylan-benjamin@example.net
CLI03485,2025-09-06,Tienda,T13,M,69.0,Entre Rios,False,mendozasantino
CLI03486,2022-03-29,Tienda,T19,F,55.0,Santa Fe,True,gaeldiaz@example.org
CLI03487,2023-07-28,Online,,F,54.0,Salta,False,joaquin76@example.net
CLI03488,2025-07-07,Tienda,T14,M,50.0,CABA,False,santiagomartinez@example.net
CLI03489,2025-04-10,Online,,F,43.0,Santa Fe,True,ilopez@example.com
CLI03490,2022-11-21,Online,,M,33.0,CABA,True,bautistavargas@example.net
CLI03491,2024-03-08,Online,,M,41.0,Cordoba,True,juan-cruzavila@example.org
CLI03492,2025-07-19,Sucursal,T18,M,,Cordoba,True,thiago-valentinmartin@example.com
CLI03493,2022-10-22,Tienda,T22,F,44.0,Neuquen,True,sosafelicitas@example.net
CLI03494,2022-11-28,Online,,F,63.0,Entre Rios,True,emmagutierrez@example.com
CLI03495,2023-09-08,Online,,F,,Entre Rios,True,tomas-benjamincastillo@example.org
CLI03496,2023-05-30,Tienda,T18,F,49.0,Cordoba,True,acostamaria-victoria@example.net
CLI03497,2023-12-04,Tienda,T27,M,56.0,Entre Rios,True,camila55@example.net
CLI03498,2023-05-27,Tienda,T21,M,32.0,Salta,True,isabella15@example.net
CLI03499,2022-12-12,Tienda,T02,F,18.0,Buenos Aires,True,juanasanchez@example.net
CLI03500,2025-09-24,Online,,F,41.0,Neuquen,True,juan-sebastiansanchez@example.com
CLI03501,2025-09-21,Online,,M,45.0,Tucuman,True,leivaian-benjamin@example.net
CLI03502,2023-12-31,Tienda,T25,F,,Buenos Aires,True,rodriguezgiuliana@example.com
CLI03503,2024-06-28,Sucursal,T08,F,76.0,Neuquen,False,santino-agustin60@example.org
CLI03504,2024-04-21,Tienda,T11,M,46.0,Neuquen,True,mateo-benjamin85@example.org
CLI03505,2023-08-08,Sucursal,T23,M,60.0,Buenos Aires,True,abigail49@example.net
CLI03506,2023-03-10,Tienda,T04,M,58.0,CABA,False,pperalta@example.com
CLI03507,2025-07-21,Online,,M,45.0,Neuquen,False,thiago-nahuelramos@example.org
CLI03508,2025-10-08,Tienda,T03,M,54.0,Santa Fe,False,benjamin71@example.com
CLI03509,2022-05-06,Tienda,T13,F,48.0,Mendoza,True,agonzalez@example.com
CLI03510,2022-02-09,Tienda,T01,M,64.0,Mendoza,True,emma14@example.net
CLI03511,2025-03-05,Tienda,T12,F,27.0,Buenos Aires,False,cirofernandez@example.org
CLI03512,2025-09-14,Tienda,T28,M,18.0,Cordoba,True,morenaferreyra@example.net
CLI03513,2022-01-30,Online,,F,,CABA,True,crodriguez@example.com
CLI03514,2024-03-05,Tienda,T05,M,55.0,Mendoza,True,urojas@example.org
CLI03515,2025-12-24,Online,,M,57.0,Mendoza,False,juan-ignacio80@example.org
CLI03516,2025-12-25,Tienda,T27,,34.0,Mendoza,False,milolopez@example.net
CLI03517,2025-02-10,Tienda,T23,F,50.0,Salta,True,mcruz@example.org
CLI03518,2025-05-09,Tienda,T08,F,33.0,Tucuman,True,wlopez@example.net
CLI03519,2023-06-22,Online,,M,52.0,Neuquen,True,felipecordoba@example.net
CLI03520,2024-01-26,Online,,M,32.0,Cordoba,True,gonzalezlola@example.net
CLI03521,2023-12-21,Online,,F,27.0,Salta,False,ojedamateo@example.org
CLI03522,2022-01-24,Online,,M,56.0,Cordoba,True,santiagoaguero@example.net
CLI03523,2023-07-24,Online,,F,25.0,Tucuman,True,facundo57@example.com
CLI03524,2022-10-08,Tienda,T19,M,22.0,Mendoza,True,perezjazmin@example.org
CLI03525,2024-04-26,Tienda,T11,F,53.0,CABA,True,sara24@example.net
CLI03526,2022-01-19,Online,,M,44.0,Mendoza,True,zoe-jazmingomez@example.org
CLI03527,2025-12-04,Tienda,T07,F,18.0,Mendoza,True,morenapereyra@example.net
CLI03528,2024-03-07,Tienda,T05,M,59.0,Neuquen,True,mia-valentina71@example.net
CLI03529,2023-02-11,Tienda,T11,F,132.0,Santa Fe,False,wcarrizo@example.org
CLI03530,2023-12-23,Tienda,T18,M,36.0,Tucuman,False,ambarmedina@example.org
CLI03531,2025-01-18,Tienda,T24,F,-3.0,Buenos Aires,True,ariasbautista@example.net
CLI03532,2023-07-22,Online,,F,71.0,Neuquen,False,sgonzalez@example.net
CLI03533,2022-01-11,Online,,F,42.0,Santa Fe,False,pedromolina@example.org
CLI03534,2023-01-28,Tienda,T08,M,55.0,Mendoza,True,peraltajuan-sebastian@example.net
CLI03535,2023-07-23,Tienda,T08,F,40.0,Salta,False,benjamin20@example.net
CLI03536,2024-03-07,Sucursal,T15,X,50.0,Tucuman,False,umartin@example.com
CLI03537,2024-10-04,Tienda,T25,F,23.0,Salta,True,qvelazquez@example.net
CLI03538,2025-03-18,Tienda,T19,,42.0,Santa Fe,True,dantelopez@example.com
CLI03539,2025-07-29,Online,,F,,Tucuman,True,wcastro@example.com
CLI03540,2022-04-25,Online,,F,28.0,Entre Rios,True,sebastianruiz@example.net
CLI03541,2023-11-13,Tienda,T09,M,47.0,Cordoba,False,orivero@example.com
CLI03542,2025-03-14,Tienda,T27,,57.0,Cordoba,True,perezpedro@example.net
CLI03543,2024-05-31,Online,,M,,Mendoza,False,mateobenitez@example.net
CLI03544,2023-01-24,Tienda,T03,M,,Entre Rios,True,jmartinez@example.net
CLI03545,2024-08-24,Sucursal,T25,F,53.0,Neuquen,True,benjamin57@example.com
CLI03546,2023-12-30,Tienda,T04,M,27.0,Mendoza,True,bgomez@example.com
CLI03547,2023-01-19,Tienda,T22,F,47.0,Santa Fe,True,uacosta@example.org
CLI03548,2023-12-08,Tienda,T23,M,50.0,Neuquen,False,martinasanchez@example.com
CLI03549,2023-03-25,Online,,F,41.0,Salta,False,delfina35@example.com
CLI03550,2024-09-26,Tienda,T10,M,39.0,Neuquen,True,oliviatorres@example.net
CLI03551,2023-03-06,Tienda,T12,F,,Entre Rios,True,tferreyra@example.net
CLI03552,2023-02-19,Online,,X,34.0,Mendoza,True,torresluciana@example.org
CLI03553,2022-08-10,Tienda,T13,M,39.0,Santa Fe,False,franciscoortiz@example.net
CLI03554,2022-06-09,Tienda,T01,F,53.0,CABA,True,romeroemilia@example.net
CLI03555,2023-10-10,Tienda,T17,M,18.0,Salta,True,perezsofia@example.net
CLI03556,2025-06-24,Online,,F,,Cordoba,True,catalinadominguez@example.net
CLI03557,2022-08-19,Online,,F,49.0,CABA,True,bautista28@example.net
CLI03558,2023-11-13,Tienda,T24,,45.0,Santa Fe,True,lucas55@example.org
CLI03559,2022-07-21,Tienda,T08,M,28.0,Neuquen,True,franciscocaceres@example.com
CLI03560,2025-09-20,Online,,M,37.0,Tucuman,True,maiadiaz@example.com
CLI03561,2025-11-14,Online,,M,34.0,Santa Fe,True,juan-cruz38@example.com
CLI03562,2024-11-19,Tienda,T08,M,52.0,Tucuman,False,mendozalucas@example.com
CLI03563,2023-06-14,Tienda,T10,F,51.0,Tucuman,True,julietadominguez@example.com
CLI03564,2022-04-15,Online,,F,58.0,Salta,True,morenomia-jazmin@example.com
CLI03565,2022-07-07,Tienda,T13,F,43.0,Neuquen,True,fernandezsantino-nicolas@example.org
CLI03566,2025-06-25,Online,,F,18.0,Tucuman,True,camposjuan-ignacio@example.net
CLI03567,2022-09-07,Tienda,T08,M,,Santa Fe,True,emilia47@example.net
CLI03568,2023-04-04,Tienda,T24,F,37.0,Salta,True,santiago69@example.com
CLI03569,2023-07-29,Tienda,T15,F,47.0,Cordoba,True,xsosa@example.net
CLI03570,2025-11-07,Tienda,T16,M,21.0,Cordoba,True,qlopez@example.com
CLI03571,2025-01-16,Online,,M,39.0,Cordoba,True,yayala@example.org
CLI03572,2023-03-22,Tienda,T02,F,43.0,Tucuman,True,ortizangel-gabriel@example.com
CLI03573,2023-03-25,Online,,F,34.0,Santa Fe,False,lopezignacio@example.com
CLI03574,2024-08-24,Tienda,T23,F,39.0,CABA,True,micaelafernandez@example.net
CLI03575,2022-10-02,Tienda,T23,M,74.0,Entre Rios,False,fdiaz@example.com
CLI03576,2022-09-03,Tienda,T28,M,42.0,Tucuman,True,bautistadiaz@example.org
CLI03577,2024-04-25,Online,,F,70.0,Cordoba,True,paulasoto@example.com
CLI03578,2024-08-10,Online,,F,45.0,Neuquen,True,yquiroga@example.com
CLI03579,2023-02-20,Online,,M,32.0,Mendoza,True,cordobanicolas@example.net
CLI03580,2023-03-02,Tienda,T20,M,50.0,Entre Rios,False,poncebenjamin@example.com
CLI03581,2024-02-24,Online,,M,36.0,Mendoza,True,jromero@example.net
CLI03582,2024-08-15,Tienda,T09,M,41.0,Santa Fe,False,diazjoaquin@example.org
